2,24,504.92,133.20,51.29,174.21,0.92,-1,-1,-1
2,25,876.06,122.90,55.32,173.47,0.92,-1,-1,-1
2,26,514.31,143.55,88.40,185.15,0.92,-1,-1,-1
2,27,907.33,127.84,52.59,166.55,0.92,-1,-1,-1
2,28,242.14,83.49,52.97,169.54,0.91,-1,-1,-1
2,29,461.73,83.52,52.64,169.49,0.91,-1,-1,-1
2,30,411.52,90.95,52.66,169.19,0.91,-1,-1,-1
2,31,1794.27,204.63,56.66,185.84,0.91,-1,-1,-1
2,32,372.63,77.05,46.58,152.59,0.90,-1,-1,-1
2,33,1101.19,209.76,62.12,180.44,0.88,-1,-1,-1
2,34,1453.75,247.02,51.30,173.48,0.90,-1,-1,-1
2,35,757.95,-79.67,40.66,130.03,0.89,-1,-1,-1
2,36,1037.47,-39.61,44.58,120.81,0.88,-1,-1,-1
2,37,1417.46,197.84,45.78,167.97,0.89,-1,-1,-1
2,38,1093.05,977.98,81.07,221.60,0.87,-1,-1,-1
2,39,-40.11,880.10,82.36,261.52,0.89,-1,-1,-1
2,40,1000.94,-45.65,41.62,124.35,0.86,-1,-1,-1
2,41,1209.44,-12.48,71.76,148.35,0.89,-1,-1,-1
2,42,915.32,-97.55,37.77,107.90,0.74,-1,-1,-1
3,1,632.05,760.73,99.01,250.04,0.96,-1,-1,-1
3,2,1729.11,456.48,78.19,215.03,0.95,-1,-1,-1
3,3,102.56,548.15,81.26,249.12,0.94,-1,-1,-1
3,4,287.11,124.13,54.55,168.97,0.95,-1,-1,-1
3,5,371.66,409.38,82.33,240.23,0.94,-1,-1,-1
3,6,355.81,104.78,53.35,176.32,0.94,-1,-1,-1
3,7,1359.75,567.07,105.12,242.25,0.94,-1,-1,-1
3,8,1489.07,68.85,51.26,147.49,0.94,-1,-1,-1
3,9,1635.90,261.04,62.12,184.32,0.94,-1,-1,-1
3,10,336.59,85.01,48.15,174.87,0.94,-1,-1,-1
3,11,489.09,40.25,49.97,158.25,0.94,-1,-1,-1
3,12,226.27,399.78,63.93,198.88,0.93,-1,-1,-1
3,13,261.31,69.23,52.59,174.20,0.93,-1,-1,-1
3,14,1033.44,133.23,76.92,180.17,0.93,-1,-1,-1
3,15,796.45,146.64,56.66,176.65,0.93,-1,-1,-1
3,16,704.11,-4.44,52.56,161.86,0.94,-1,-1,-1
3,17,538.82,62.16,42.99,172.37,0.93,-1,-1,-1
3,18,270.62,90.94,52.16,171.64,0.92,-1,-1,-1
3,19,550.76,-42.00,37.84,130.65,0.92,-1,-1,-1
3,20,222.26,127.77,46.66,163.63,0.93,-1,-1,-1
3,21,209.17,98.87,40.94,171.96,0.92,-1,-1,-1
3,22,259.73,365.70,63.75,215.85,0.92,-1,-1,-1
3,23,1558.88,254.99,56.85,188.14,0.92,-1,-1,-1
3,24,504.95,133.21,51.27,174.13,0.92,-1,-1,-1
3,25,875.96,123.12,55.30,173.39,0.93,-1,-1,-1
3,26,514.15,143.66,88.33,185.01,0.94,-1,-1,-1
3,27,907.55,127.93,52.46,166.13,0.91,-1,-1,-1
3,28,242.12,83.43,52.97,169.52,0.91,-1,-1,-1
3,29,461.73,83.38,52.61,169.40,0.91,-1,-1,-1
3,30,411.66,90.76,52.67,169.23,0.91,-1,-1,-1
3,31,1794.49,204.76,56.61,185.65,0.91,-1,-1,-1
3,32,372.62,77.03,46.57,152.56,0.90,-1,-1,-1
3,33,1100.46,209.74,62.11,180.40,0.88,-1,-1,-1
3,34,1453.35,246.92,51.32,173.53,0.91,-1,-1,-1
3,35,757.87,-80.55,40.81,130.52,0.89,-1,-1,-1
3,36,1037.54,-39.77,44.58,120.83,0.89,-1,-1,-1
3,37,1417.32,197.82,45.66,167.52,0.89,-1,-1,-1
3,38,1093.46,977.90,81.22,221.99,0.87,-1,-1,-1
3,39,-39.43,879.95,81.70,259.44,0.89,-1,-1,-1
3,40,1000.87,-44.98,41.38,123.63,0.86,-1,-1,-1
3,41,1209.29,-12.84,71.97,148.77,0.89,-1,-1,-1
3,42,915.37,-97.54,37.74,107.84,0.78,-1,-1,-1
4,1,631.97,760.73,99.12,250.32,0.96,-1,-1,-1
4,2,1728.89,456.57,78.07,214.68,0.95,-1,-1,-1
4,3,102.58,548.15,81.28,249.16,0.94,-1,-1,-1
4,4,287.04,123.79,54.70,169.45,0.95,-1,-1,-1
4,5,371.77,409.22,82.35,240.30,0.94,-1,-1,-1
4,6,355.84,104.71,53.37,176.39,0.94,-1,-1,-1
4,7,1359.86,567.29,105.05,242.08,0.94,-1,-1,-1
4,8,1489.07,68.82,51.26,147.51,0.94,-1,-1,-1
4,9,1635.54,260.88,62.12,184.34,0.94,-1,-1,-1
4,10,336.49,85.00,48.20,175.05,0.94,-1,-1,-1
4,11,489.09,40.27,50.02,158.42,0.94,-1,-1,-1
4,12,225.88,399.63,64.01,199.13,0.94,-1,-1,-1
4,13,261.35,69.21,52.55,174.06,0.93,-1,-1,-1
4,14,1033.52,133.30,76.91,180.13,0.92,-1,-1,-1
4,15,796.46,146.67,56.64,176.57,0.94,-1,-1,-1
4,16,704.21,-4.24,52.49,161.64,0.94,-1,-1,-1
4,17,538.90,62.24,42.81,171.64,0.93,-1,-1,-1
4,18,270.32,90.96,52.31,172.11,0.92,-1,-1,-1
4,19,550.72,-42.10,37.89,130.83,0.92,-1,-1,-1
4,20,222.09,127.61,46.73,163.86,0.93,-1,-1,-1
4,21,209.09,98.83,41.05,172.42,0.92,-1,-1,-1
4,22,259.32,365.48,63.73,215.79,0.92,-1,-1,-1
4,23,1558.45,254.66,57.00,188.65,0.92,-1,-1,-1
4,24,504.99,133.16,51.28,174.15,0.93,-1,-1,-1
4,25,875.91,123.50,55.28,173.33,0.93,-1,-1,-1
4,26,513.91,143.79,88.28,184.90,0.94,-1,-1,-1
4,27,907.90,128.16,52.25,165.45,0.92,-1,-1,-1
4,28,242.05,83.36,52.96,169.51,0.92,-1,-1,-1
4,29,461.74,83.08,52.54,169.17,0.91,-1,-1,-1
4,30,411.91,90.48,52.70,169.33,0.91,-1,-1,-1
4,31,1795.02,204.94,56.56,185.51,0.90,-1,-1,-1
4,32,372.58,77.02,46.54,152.47,0.90,-1,-1,-1
4,33,1099.22,209.77,62.04,180.22,0.89,-1,-1,-1
4,34,1452.79,246.77,51.34,173.61,0.90,-1,-1,-1
4,35,757.77,-81.79,41.01,131.14,0.89,-1,-1,-1
4,36,1037.64,-40.16,44.63,120.96,0.88,-1,-1,-1
4,37,1417.12,197.74,45.50,166.96,0.90,-1,-1,-1
4,38,1094.22,977.78,81.44,222.62,0.87,-1,-1,-1
4,39,-38.54,879.62,80.89,256.86,0.88,-1,-1,-1
4,40,1000.93,-44.32,41.13,122.88,0.85,-1,-1,-1
4,41,1209.07,-13.33,72.25,149.35,0.89,-1,-1,-1
4,42,915.47,-97.72,37.76,107.88,0.77,-1,-1,-1
5,1,631.89,760.73,99.24,250.63,0.96,-1,-1,-1
5,2,1728.60,456.65,77.88,214.17,0.95,-1,-1,-1
5,3,102.61,548.13,81.29,249.20,0.94,-1,-1,-1
5,4,286.97,123.37,54.89,170.04,0.95,-1,-1,-1
5,5,371.95,408.92,82.40,240.45,0.94,-1,-1,-1
5,6,355.85,104.66,53.41,176.53,0.94,-1,-1,-1
5,7,1359.92,567.53,104.97,241.89,0.93,-1,-1,-1
5,8,1489.06,68.78,51.28,147.55,0.94,-1,-1,-1
5,9,1635.12,260.68,62.12,184.32,0.94,-1,-1,-1
5,10,336.40,84.98,48.26,175.27,0.94,-1,-1,-1
5,11,489.06,40.30,50.13,158.76,0.94,-1,-1,-1
5,12,225.30,399.34,64.10,199.42,0.94,-1,-1,-1
5,13,261.41,69.21,52.47,173.81,0.93,-1,-1,-1
5,14,1033.64,133.42,76.85,180.00,0.93,-1,-1,-1
5,15,796.47,146.70,56.60,176.46,0.94,-1,-1,-1
5,16,704.28,-4.04,52.43,161.46,0.94,-1,-1,-1
5,17,538.95,62.33,42.66,171.03,0.93,-1,-1,-1
5,18,269.91,91.00,52.48,172.69,0.92,-1,-1,-1
5,19,550.69,-42.26,37.97,131.11,0.92,-1,-1,-1
5,20,221.88,127.41,46.80,164.12,0.93,-1,-1,-1
5,21,209.04,98.78,41.17,172.92,0.92,-1,-1,-1
5,22,258.72,365.10,63.73,215.79,0.92,-1,-1,-1
5,23,1557.85,254.15,57.21,189.32,0.92,-1,-1,-1
5,24,505.05,133.14,51.32,174.28,0.93,-1,-1,-1
5,25,875.85,124.02,55.31,173.44,0.93,-1,-1,-1
5,26,513.64,143.97,88.22,184.77,0.94,-1,-1,-1
5,27,908.37,128.52,51.98,164.62,0.92,-1,-1,-1
5,28,241.97,83.29,52.93,169.40,0.92,-1,-1,-1
5,29,461.74,82.61,52.44,168.83,0.91,-1,-1,-1
5,30,412.23,90.09,52.74,169.47,0.91,-1,-1,-1
5,31,1795.71,205.11,56.53,185.40,0.91,-1,-1,-1
5,32,372.51,77.02,46.50,152.31,0.90,-1,-1,-1
5,33,1097.46,209.83,61.93,179.88,0.89,-1,-1,-1
5,34,1452.01,246.57,51.36,173.68,0.90,-1,-1,-1
5,35,757.62,-83.29,41.24,131.88,0.90,-1,-1,-1
5,36,1037.75,-40.73,44.72,121.20,0.88,-1,-1,-1
5,37,1416.86,197.50,45.40,166.59,0.89,-1,-1,-1
5,38,1095.32,977.56,81.69,223.28,0.87,-1,-1,-1
5,39,-37.48,879.12,79.98,253.97,0.88,-1,-1,-1
5,40,1001.16,-43.70,40.87,122.11,0.85,-1,-1,-1
5,41,1208.91,-13.85,72.49,149.86,0.88,-1,-1,-1
5,42,915.56,-97.92,37.78,107.93,0.76,-1,-1,-1
6,1,631.80,760.69,99.39,251.02,0.96,-1,-1,-1
6,2,1728.27,456.70,77.68,213.61,0.95,-1,-1,-1
6,3,102.62,548.09,81.32,249.29,0.94,-1,-1,-1
6,4,286.88,122.90,55.09,170.66,0.95,-1,-1,-1
6,5,372.25,408.53,82.43,240.54,0.94,-1,-1,-1
6,6,355.83,104.60,53.44,176.64,0.94,-1,-1,-1
6,7,1359.97,567.81,104.87,241.67,0.94,-1,-1,-1
6,8,1489.06,68.74,51.28,147.56,0.94,-1,-1,-1
6,9,1634.60,260.44,62.09,184.25,0.94,-1,-1,-1
6,10,336.28,84.95,48.34,175.56,0.94,-1,-1,-1
6,11,489.03,40.33,50.25,159.14,0.94,-1,-1,-1
6,12,224.58,398.96,64.18,199.67,0.94,-1,-1,-1
6,13,261.47,69.19,52.40,173.56,0.93,-1,-1,-1
6,14,1033.71,133.59,76.72,179.71,0.93,-1,-1,-1
6,15,796.49,146.73,56.57,176.35,0.94,-1,-1,-1
6,16,704.35,-3.80,52.34,161.18,0.94,-1,-1,-1
6,17,539.03,62.44,42.52,170.47,0.93,-1,-1,-1
6,18,269.47,91.08,52.65,173.24,0.92,-1,-1,-1
6,19,550.65,-42.49,38.10,131.53,0.92,-1,-1,-1
6,20,221.64,127.19,46.88,164.40,0.93,-1,-1,-1
6,21,208.99,98.68,41.28,173.39,0.92,-1,-1,-1
6,22,257.95,364.57,63.73,215.79,0.93,-1,-1,-1
6,23,1557.02,253.52,57.45,190.13,0.91,-1,-1,-1
6,24,505.12,133.25,51.31,174.25,0.93,-1,-1,-1
6,25,875.83,124.61,55.35,173.57,0.93,-1,-1,-1
6,26,513.30,144.21,88.20,184.72,0.95,-1,-1,-1
6,27,908.88,129.04,51.71,163.75,0.92,-1,-1,-1
6,28,241.86,83.23,52.89,169.28,0.92,-1,-1,-1
6,29,461.67,82.00,52.33,168.47,0.90,-1,-1,-1
6,30,412.53,89.66,52.78,169.59,0.91,-1,-1,-1
6,31,1796.50,205.28,56.53,185.40,0.91,-1,-1,-1
6,32,372.36,77.06,46.47,152.22,0.90,-1,-1,-1
6,33,1095.22,209.90,61.81,179.49,0.88,-1,-1,-1
6,34,1451.06,246.33,51.40,173.81,0.91,-1,-1,-1
6,35,757.42,-84.82,41.45,132.55,0.89,-1,-1,-1
6,36,1037.78,-41.55,44.84,121.52,0.88,-1,-1,-1
6,37,1416.50,197.16,45.33,166.33,0.89,-1,-1,-1
6,38,1096.66,977.27,82.01,224.17,0.88,-1,-1,-1
6,39,-36.40,878.46,79.10,251.20,0.88,-1,-1,-1
6,40,1001.41,-43.33,40.67,121.51,0.85,-1,-1,-1
6,41,1208.70,-14.41,72.78,150.45,0.89,-1,-1,-1
6,42,915.62,-98.07,37.77,107.91,0.77,-1,-1,-1
7,1,631.69,760.64,99.56,251.45,0.96,-1,-1,-1
7,2,1727.93,456.71,77.46,213.01,0.95,-1,-1,-1
7,3,102.64,548.03,81.35,249.38,0.94,-1,-1,-1
7,4,286.78,122.45,55.27,171.24,0.95,-1,-1,-1
7,5,372.61,408.05,82.45,240.59,0.94,-1,-1,-1
7,6,355.80,104.56,53.48,176.78,0.94,-1,-1,-1
7,7,1360.03,568.11,104.77,241.45,0.94,-1,-1,-1
7,8,1489.06,68.70,51.27,147.51,0.94,-1,-1,-1
7,9,1633.96,260.16,62.09,184.26,0.94,-1,-1,-1
7,10,336.15,84.92,48.41,175.84,0.94,-1,-1,-1
7,11,489.00,40.37,50.37,159.51,0.94,-1,-1,-1
7,12,223.74,398.46,64.26,199.92,0.94,-1,-1,-1
7,13,261.60,69.21,52.28,173.19,0.93,-1,-1,-1
7,14,1033.71,133.83,76.62,179.47,0.93,-1,-1,-1
7,15,796.47,146.79,56.53,176.22,0.94,-1,-1,-1
7,16,704.43,-3.52,52.22,160.80,0.94,-1,-1,-1
7,17,539.12,62.56,42.38,169.91,0.93,-1,-1,-1
7,18,268.86,91.18,52.88,173.99,0.92,-1,-1,-1
7,19,550.60,-42.74,38.24,132.01,0.92,-1,-1,-1
7,20,221.40,127.06,46.93,164.57,0.93,-1,-1,-1
7,21,208.94,98.61,41.37,173.79,0.92,-1,-1,-1
7,22,257.06,363.93,63.69,215.65,0.93,-1,-1,-1
7,23,1556.10,252.81,57.72,191.03,0.92,-1,-1,-1
7,24,505.11,133.41,51.35,174.39,0.94,-1,-1,-1
7,25,875.87,125.27,55.40,173.69,0.92,-1,-1,-1
7,26,512.97,144.61,88.18,184.65,0.94,-1,-1,-1
7,27,909.47,129.69,51.42,162.84,0.91,-1,-1,-1
7,28,241.69,83.15,52.85,169.16,0.92,-1,-1,-1
7,29,461.60,81.26,52.22,168.12,0.91,-1,-1,-1
7,30,412.84,89.19,52.82,169.70,0.90,-1,-1,-1
7,31,1797.37,205.49,56.53,185.36,0.91,-1,-1,-1
7,32,372.11,77.09,46.49,152.29,0.90,-1,-1,-1
7,33,1092.56,209.93,61.72,179.15,0.88,-1,-1,-1
7,34,1449.97,246.01,51.45,173.96,0.90,-1,-1,-1
7,35,757.23,-86.26,41.63,133.12,0.90,-1,-1,-1
7,36,1037.82,-42.41,44.95,121.81,0.88,-1,-1,-1
7,37,1416.04,196.78,45.27,166.07,0.89,-1,-1,-1
7,38,1098.35,976.91,82.32,225.01,0.89,-1,-1,-1
7,39,-35.35,877.64,78.26,248.52,0.87,-1,-1,-1
7,40,1001.64,-43.06,40.50,121.00,0.84,-1,-1,-1
7,41,1208.53,-14.94,73.03,150.99,0.89,-1,-1,-1
7,42,915.67,-98.38,37.81,108.04,0.76,-1,-1,-1
8,1,631.60,760.59,99.73,251.89,0.96,-1,-1,-1
8,2,1727.52,456.71,77.25,212.41,0.95,-1,-1,-1
8,3,102.65,547.97,81.38,249.46,0.94,-1,-1,-1
8,4,286.68,122.03,55.44,171.78,0.95,-1,-1,-1
8,5,373.04,407.47,82.46,240.63,0.94,-1,-1,-1
8,6,355.77,104.51,53.51,176.87,0.93,-1,-1,-1
8,7,1360.11,568.40,104.65,241.17,0.94,-1,-1,-1
8,8,1489.07,68.66,51.25,147.45,0.94,-1,-1,-1
8,9,1633.22,259.81,62.10,184.28,0.93,-1,-1,-1
8,10,336.02,84.92,48.47,176.04,0.94,-1,-1,-1
8,11,488.95,40.40,50.53,160.02,0.94,-1,-1,-1
8,12,222.78,397.86,64.32,200.11,0.93,-1,-1,-1
8,13,261.68,69.24,52.15,172.73,0.92,-1,-1,-1
8,14,1033.68,134.11,76.52,179.24,0.93,-1,-1,-1
8,15,796.48,146.83,56.49,176.08,0.94,-1,-1,-1
8,16,704.51,-3.24,52.09,160.40,0.94,-1,-1,-1
8,17,539.22,62.67,42.23,169.31,0.93,-1,-1,-1
8,18,268.07,91.46,53.11,174.73,0.91,-1,-1,-1
8,19,550.56,-43.03,38.39,132.53,0.92,-1,-1,-1
8,20,221.12,126.89,47.01,164.87,0.93,-1,-1,-1
8,21,208.86,98.56,41.43,174.02,0.92,-1,-1,-1
8,22,256.05,363.18,63.64,215.48,0.92,-1,-1,-1
8,23,1555.02,252.03,57.97,191.85,0.90,-1,-1,-1
8,24,505.07,133.66,51.41,174.58,0.94,-1,-1,-1
8,25,875.97,125.97,55.44,173.82,0.92,-1,-1,-1
8,26,512.60,145.03,88.22,184.72,0.94,-1,-1,-1
8,27,910.06,130.47,51.13,161.91,0.91,-1,-1,-1
8,28,241.50,83.10,52.83,169.11,0.92,-1,-1,-1
8,29,461.52,80.39,52.14,167.87,0.91,-1,-1,-1
8,30,413.16,88.67,52.88,169.87,0.90,-1,-1,-1
8,31,1798.25,205.84,56.51,185.29,0.91,-1,-1,-1
8,32,371.79,77.15,46.52,152.39,0.90,-1,-1,-1
8,33,1089.64,209.96,61.61,178.76,0.88,-1,-1,-1
8,34,1448.78,245.63,51.48,174.05,0.90,-1,-1,-1
8,35,757.01,-87.54,41.76,133.54,0.91,-1,-1,-1
8,36,1037.90,-43.30,45.05,122.07,0.88,-1,-1,-1
8,37,1415.42,196.32,45.20,165.83,0.88,-1,-1,-1
8,38,1100.37,976.53,82.56,225.69,0.88,-1,-1,-1
8,39,-34.42,876.67,77.55,246.29,0.88,-1,-1,-1
8,40,1001.93,-42.64,40.28,120.34,0.83,-1,-1,-1
8,41,1208.39,-15.43,73.28,151.50,0.90,-1,-1,-1
8,42,915.66,-98.74,37.88,108.23,0.75,-1,-1,-1
9,1,631.48,760.53,99.89,252.31,0.96,-1,-1,-1
9,2,1727.09,456.70,77.04,211.82,0.95,-1,-1,-1
9,3,102.67,547.91,81.41,249.57,0.94,-1,-1,-1
9,4,286.58,121.61,55.61,172.31,0.95,-1,-1,-1
9,5,373.53,406.79,82.44,240.57,0.95,-1,-1,-1
9,6,355.74,104.47,53.52,176.95,0.93,-1,-1,-1
9,7,1360.19,568.74,104.50,240.82,0.94,-1,-1,-1
9,8,1489.08,68.63,51.22,147.39,0.94,-1,-1,-1
9,9,1632.38,259.42,62.09,184.27,0.93,-1,-1,-1
9,10,335.89,84.92,48.53,176.26,0.94,-1,-1,-1
9,11,488.86,40.41,50.72,160.64,0.93,-1,-1,-1
9,12,221.76,397.12,64.38,200.28,0.93,-1,-1,-1
9,13,261.78,69.30,52.00,172.25,0.92,-1,-1,-1
9,14,1033.59,134.46,76.39,178.96,0.92,-1,-1,-1
9,15,796.49,146.87,56.45,175.96,0.93,-1,-1,-1
9,16,704.58,-3.01,51.98,160.05,0.94,-1,-1,-1
9,17,539.32,62.75,42.11,168.80,0.93,-1,-1,-1
9,18,267.13,91.79,53.33,175.45,0.91,-1,-1,-1
9,19,550.51,-43.37,38.54,133.05,0.92,-1,-1,-1
9,20,220.81,126.70,47.10,165.20,0.93,-1,-1,-1
9,21,208.80,98.51,41.47,174.18,0.91,-1,-1,-1
9,22,254.87,362.24,63.62,215.43,0.92,-1,-1,-1
9,23,1553.89,251.18,58.22,192.65,0.89,-1,-1,-1
9,24,504.98,133.97,51.48,174.82,0.94,-1,-1,-1
9,25,876.19,126.67,55.49,173.95,0.91,-1,-1,-1
9,26,512.19,145.53,88.33,184.94,0.94,-1,-1,-1
9,27,910.68,131.40,50.82,160.92,0.91,-1,-1,-1
9,28,241.29,83.05,52.86,169.21,0.91,-1,-1,-1
9,29,461.44,79.49,52.07,167.62,0.91,-1,-1,-1
9,30,413.47,88.15,52.94,170.04,0.90,-1,-1,-1
9,31,1799.12,206.32,56.51,185.27,0.91,-1,-1,-1
9,32,371.42,77.24,46.53,152.42,0.90,-1,-1,-1
9,33,1086.53,210.02,61.49,178.29,0.88,-1,-1,-1
9,34,1447.51,245.19,51.48,174.04,0.91,-1,-1,-1
9,35,756.76,-88.68,41.85,133.81,0.91,-1,-1,-1
9,36,1037.99,-44.15,45.14,122.30,0.88,-1,-1,-1
9,37,1414.70,195.77,45.20,165.81,0.88,-1,-1,-1
9,38,1102.63,976.14,82.84,226.47,0.88,-1,-1,-1
9,39,-33.47,875.55,76.80,243.90,0.88,-1,-1,-1
9,40,1002.26,-42.13,40.01,119.54,0.84,-1,-1,-1
9,41,1208.22,-15.87,73.50,151.98,0.90,-1,-1,-1
9,42,915.69,-99.00,37.91,108.32,0.79,-1,-1,-1
10,1,631.37,760.43,100.05,252.73,0.96,-1,-1,-1
10,2,1726.60,456.68,76.83,211.26,0.95,-1,-1,-1
10,3,102.69,547.84,81.45,249.68,0.94,-1,-1,-1
10,4,286.48,121.23,55.76,172.82,0.95,-1,-1,-1
10,5,374.06,406.03,82.42,240.49,0.95,-1,-1,-1
10,6,355.68,104.43,53.56,177.09,0.94,-1,-1,-1
10,7,1360.28,569.04,104.36,240.48,0.94,-1,-1,-1
10,8,1489.10,68.59,51.20,147.31,0.94,-1,-1,-1
10,9,1631.45,258.98,62.09,184.29,0.93,-1,-1,-1
10,10,335.75,84.92,48.58,176.45,0.94,-1,-1,-1
10,11,488.75,40.40,50.94,161.30,0.94,-1,-1,-1
10,12,220.64,396.31,64.41,200.35,0.94,-1,-1,-1
10,13,261.90,69.34,51.86,171.76,0.92,-1,-1,-1
10,14,1033.46,134.89,76.24,178.63,0.91,-1,-1,-1
10,15,796.50,146.89,56.42,175.83,0.94,-1,-1,-1
10,16,704.64,-2.79,51.87,159.71,0.94,-1,-1,-1
10,17,539.40,62.83,42.00,168.35,0.93,-1,-1,-1
10,18,266.10,92.15,53.55,176.17,0.92,-1,-1,-1
10,19,550.48,-43.76,38.70,133.60,0.92,-1,-1,-1
10,20,220.48,126.50,47.21,165.56,0.94,-1,-1,-1
10,21,208.73,98.52,41.51,174.37,0.91,-1,-1,-1
10,22,253.55,361.20,63.62,215.43,0.92,-1,-1,-1
10,23,1552.77,250.35,58.42,193.34,0.90,-1,-1,-1
10,24,504.87,134.39,51.56,175.09,0.94,-1,-1,-1
10,25,876.50,127.38,55.54,174.10,0.91,-1,-1,-1
10,26,511.73,146.10,88.49,185.23,0.95,-1,-1,-1
10,27,911.30,132.43,50.51,159.95,0.91,-1,-1,-1
10,28,241.08,83.02,52.90,169.36,0.91,-1,-1,-1
10,29,461.37,78.51,52.01,167.46,0.91,-1,-1,-1
10,30,413.77,87.65,52.99,170.20,0.91,-1,-1,-1
10,31,1800.00,206.95,56.57,185.40,0.91,-1,-1,-1
10,32,370.99,77.32,46.56,152.53,0.91,-1,-1,-1
10,33,1083.25,210.05,61.38,177.81,0.87,-1,-1,-1
10,34,1446.19,244.74,51.42,173.82,0.91,-1,-1,-1
10,35,756.48,-89.72,41.90,133.99,0.91,-1,-1,-1
10,36,1038.17,-44.87,45.17,122.38,0.88,-1,-1,-1
10,37,1413.82,195.21,45.20,165.81,0.88,-1,-1,-1
10,38,1105.10,975.77,83.08,227.14,0.88,-1,-1,-1
10,39,-32.45,874.31,76.02,241.41,0.89,-1,-1,-1
